"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.875322308E1,9.118591015E-1,-1.195383133E0,1.853277340E0,2.386433480E0
3.876320508E1,5.031642359E-1,-1.511771587E0,1.334645099E0,2.078438144E0
3.877318708E1,-2.437664006E-2,-1.574321299E0,6.930845046E-1,1.720304596E0
3.878316908E1,-3.155538001E-1,-1.460428063E0,-2.669253945E-2,1.494368368E0
3.879315108E1,-5.594979195E-1,-1.304945044E0,-9.439955449E-1,1.705006475E0
3.880313308E1,-9.245700713E-1,-1.233000903E0,-1.975316332E0,2.505393313E0
3.881311508E1,-1.213334816E0,-1.079550084E0,-2.814941416E0,3.249846910E0
3.882309708E1,-1.088626132E0,-7.538651419E-1,-3.526425939E0,3.766842101E0
3.883307908E1,-7.250140297E-1,-8.862060508E-1,-4.186946715E0,4.340683046E0
3.884306208E1,-8.165284364E-1,-4.542567354E-1,-3.393314075E0,3.519609109E0
3.885304408E1,3.170186007E-1,-3.152719277E-1,-3.534225540E0,3.562393486E0
3.886302608E1,4.166529627E-1,-1.648639995E-1,-3.163365887E0,3.194943437E0
3.887300808E1,5.890516112E-1,2.602247778E-1,-3.007904211E0,3.076066722E0
3.888299008E1,6.905416236E-1,3.464969364E-1,-3.013026956E0,3.110504670E0
3.889297208E1,5.342913768E-1,4.705760220E-1,-2.762756771E0,2.853021914E0
3.890295408E1,5.574347294E-1,7.894115353E-1,-2.368934518E0,2.558467275E0
3.891293608E1,8.814996269E-1,8.759783936E-1,-1.993363178E0,2.349016070E0
3.892291808E1,9.369888264E-1,1.025563326E0,-1.556032963E0,2.085897116E0
3.893290008E1,6.424578497E-1,9.613448185E-1,-1.382350777E0,1.802173582E0
3.894288208E1,-5.998812027E-2,8.101978022E-1,-1.770246293E0,1.947765641E0
3.895286408E1,-6.386514585E-1,6.886827207E-1,-2.099595977E0,2.300100616E0
3.896284608E1,-9.147561045E-1,4.968569174E-1,-1.756745072E0,2.042008515E0
3.897282908E1,-9.525932177E-1,3.657313523E-1,-1.121075547E0,1.515916767E0
3.898281108E1,-6.809279971E-1,2.881984422E-1,-2.203137302E-1,7.715305691E-1
3.899279308E1,-2.463288698E-1,-5.488781333E-3,8.735213935E-1,9.076054560E-1
3.900277508E1,2.588477585E-1,-1.933449098E-1,2.056736471E0,2.081958051E0
3.901275708E1,7.123498376E-1,-2.729073885E-1,3.199723290E0,3.289399621E0
3.902273908E1,7.592692117E-1,-3.635652512E-1,3.985964465E0,4.073890296E0
3.903272108E1,2.508991997E-1,-2.192930987E-1,4.575892391E0,4.588009486E0
3.904270308E1,-1.203294124E-1,1.209987724E-1,4.831767132E0,4.834779570E0
3.905268508E1,-1.753759776E-1,5.720655593E-1,4.546797230E0,4.585998342E0
3.906266708E1,1.314872885E-1,5.354926872E-1,3.802431475E0,3.842203332E0
3.907264908E1,5.685587648E-1,4.581316853E-1,3.768598900E0,3.838682246E0
3.908263108E1,1.173912888E0,1.899453387E-1,4.357498301E0,4.516850910E0
3.909261408E1,1.624687022E0,-4.309959269E-1,4.853870777E0,5.136674696E0
3.910259608E1,1.960145000E0,-8.113444412E-1,4.892256578E0,5.332412461E0
3.911257808E1,2.104262932E0,-9.521661517E-1,4.027762701E0,4.642996365E0
3.912256008E1,1.742533122E0,-7.838034707E-1,2.553072694E0,3.188879073E0
3.913254208E1,1.362005098E0,-7.097022915E-1,1.202448909E0,1.950543157E0
3.914252408E1,1.173162398E0,-6.692834133E-1,2.257709366E-1,1.369387752E0
3.915250608E1,1.336547198E0,-4.593332881E-1,-4.199552143E-1,1.474349980E0
3.916248808E1,1.743638830E0,-1.065000165E-1,-1.006104085E0,2.015902789E0
3.917247008E1,2.265706457E0,1.937340420E-1,-1.381992343E0,2.660988813E0
3.918245208E1,2.483877913E0,1.983281994E-1,-1.379635915E0,2.848223801E0
3.919243408E1,2.261941873E0,-1.029440323E-1,-1.197072979E0,2.561242321E0
3.920241608E1,1.868182039E0,-3.865690747E-1,-1.021664110E0,2.164101969E0
3.921239808E1,1.527291559E0,-7.102063215E-1,-8.151094633E-1,1.871207087E0
3.922238108E1,1.079809627E0,-8.642541414E-1,-6.260894465E-1,1.518193679E0
3.923236308E1,4.092103708E-1,-9.778541395E-1,-9.372466886E-1,1.414949893E0
3.924234508E1,-1.866176151E-1,-9.864010146E-1,-1.671010273E0,1.949381550E0
3.925232708E1,-5.337592071E-1,-6.796715766E-1,-2.523346619E0,2.667232743E0
3.926230908E1,-5.949938075E-1,-2.490677056E-1,-3.615246899E0,3.672337470E0
3.927229108E1,-3.233725872E-1,1.394856218E-1,-4.472578522E0,4.486422261E0
3.928227308E1,-2.603743203E-2,4.097892451E-1,-4.893493849E0,4.910691115E0
3.929225508E1,1.819361150E-1,4.886146823E-1,-4.841581099E0,4.869574170E0
3.930223708E1,2.186106556E-1,3.961090994E-1,-4.253297410E0,4.277292589E0
3.931221908E1,-3.434106298E-2,1.025645480E-1,-3.537875372E0,3.539528351E0
3.932220108E1,-3.049362431E-1,-2.831414777E-1,-2.974880306E0,3.003842214E0
3.933218308E1,-6.788735779E-1,-5.528217879E-1,-2.796292892E0,2.930142522E0
3.934216608E1,-1.086903396E0,-5.927699652E-1,-3.243319545E0,3.471578444E0
3.935214754E1,-1.188746836E0,-4.786440101E-1,-3.627993829E0,3.847669210E0
3.936212954E1,-1.270544851E0,-2.498690665E-1,-3.582383793E0,3.809224647E0
3.937211154E1,-9.869360349E-1,6.293621331E-2,-3.462681348E0,3.601133964E0
3.938209354E1,-6.744356874E-1,3.840696824E-1,-3.003274385E0,3.101939724E0
3.939207554E1,-5.360672127E-1,4.504592612E-1,-2.278526039E0,2.383686748E0
3.940205754E1,-7.067264973E-1,4.113279399E-1,-1.548364924E0,1.751024544E0
3.941203954E1,-1.064089680E0,3.134630916E-1,-7.574108934E-1,1.343211531E0
3.942202154E1,-1.441707910E0,1.490937665E-1,-8.995298088E-2,1.452185315E0
3.943200354E1,-1.612488853E0,1.427530459E-1,5.795309919E-1,1.719405393E0
3.944198554E1,-1.647384890E0,3.404351279E-1,1.414118700E0,2.197613421E0
3.945196754E1,-1.465889217E0,5.556781527E-1,2.148769891E0,2.659853652E0
3.946194954E1,-1.165360458E0,6.831983247E-1,2.942577363E0,3.237836699E0
3.947193254E1,-7.261718515E-1,5.894604412E-1,3.873050053E0,3.984382748E0
3.948191454E1,-4.788844038E-1,4.762068906E-1,4.923270210E0,4.969375498E0
3.949189654E1,-4.731369562E-1,4.237173128E-1,6.012064449E0,6.045520150E0
3.950187854E1,-3.766547551E-1,6.556517994E-1,6.508686601E0,6.552461320E0
3.951186054E1,-4.069510797E-1,1.014630202E0,5.326959055E0,5.437975396E0
3.952184254E1,-5.478193853E-1,1.230567292E0,3.130529094E0,3.408022058E0
3.953182454E1,-3.841970055E-1,1.357185531E0,2.403709078E0,2.787001478E0
3.954180654E1,-9.733213962E-2,1.312692897E0,2.780402498E0,3.076243527E0
3.955178854E1,7.936718166E-3,9.247532353E-1,3.067123057E0,3.203509854E0
3.956177054E1,-4.476737939E-1,3.462680179E-1,2.804239258E0,2.860781568E0
3.957175254E1,-1.076004551E0,-2.249435556E-1,1.793125863E0,2.103255990E0
3.958173454E1,-1.643473980E0,-3.939102539E-1,1.066107627E0,1.998188550E0
3.959171654E1,-2.087498819E0,-6.237189853E-1,4.307281244E-1,2.220856458E0
3.960169954E1,-2.224335359E0,-7.475577503E-1,-5.508369505E-2,2.347241912E0
3.961168154E1,-1.727761447E0,-7.442184055E-1,-2.944119859E-1,1.904126853E0
3.962166354E1,-6.675895480E-1,-7.713582569E-1,3.083692896E-1,1.065720875E0
3.963164554E1,3.474082249E-1,-7.776475221E-1,1.033425785E0,1.339177731E0
3.964162754E1,7.499283578E-1,-8.671052438E-1,1.142273458E0,1.618348757E0
3.965160954E1,7.987971204E-1,-1.013358725E0,8.853696066E-1,1.564880854E0
3.966159154E1,7.093874189E-1,-1.156245965E0,5.963581091E-1,1.481815857E0
3.967157354E1,4.465968098E-1,-1.335872722E0,2.440089869E-1,1.429526154E0
3.968155554E1,3.881897036E-2,-1.603214438E0,-1.148217738E-1,1.607789628E0
3.969153754E1,-4.717862129E-1,-1.809348963E0,-4.284266603E-1,1.918300108E0
3.970151954E1,-1.065814316E0,-1.968164310E0,-9.392066753E-1,2.427290689E0
3.971150154E1,-1.564391704E0,-2.052524722E0,-1.476419613E0,2.973212742E0
3.972148454E1,-1.800815536E0,-2.002613181E0,-2.340000740E0,3.567772360E0
3.973146654E1,-1.754309268E0,-1.661626661E0,-3.188146387E0,4.000360178E0
3.974144854E1,-1.411621062E0,-1.308720007E0,-3.779215690E0,4.241213660E0
3.975143054E1,-8.054558565E-1,-9.080076867E-1,-4.107605261E0,4.283183171E0
3.976141254E1,-2.346942262E-1,-3.514185378E-1,-4.134608873E0,4.156148084E0
3.977139454E1,1.767643624E-1,7.412895352E-2,-3.954373713E0,3.959016570E0
3.978137654E1,4.443169439E-1,4.258208486E-1,-3.707252837E0,3.757986767E0
3.979135854E1,6.597353487E-1,7.253497329E-1,-3.537087752E0,3.670473094E0
3.980134054E1,6.384817430E-1,8.237843925E-1,-3.492499809E0,3.644699518E0
3.981132254E1,4.137032617E-1,7.336992645E-1,-3.327099620E0,3.432063065E0
3.982130454E1,7.051632442E-2,5.633450219E-1,-3.002655165E0,3.055858015E0
3.983128654E1,-4.987609901E-1,1.768431902E-1,-2.446801888E0,2.503372829E0
3.984126854E1,-9.769361997E-1,-2.504163659E-1,-1.844500669E0,2.102212029E0
3.985125154E1,-1.094206276E0,-3.768115336E-1,-1.430026635E0,1.839633247E0
3.986123354E1,-1.246457393E0,-3.096966076E-1,-1.334031141E0,1.851811844E0
3.987121554E1,-1.243025077E0,-2.165045616E-1,-1.427156821E0,1.904931012E0
3.988119754E1,-1.003179308E0,-2.386698943E-1,-1.067316831E0,1.484081285E0
3.989117954E1,-7.303064907E-1,-3.369031173E-1,-3.205975717E-1,8.658141162E-1
3.990116154E1,-2.840341283E-1,-4.225888002E-1,6.142102432E-1,7.978163341E-1
3.991114354E1,7.980681919E-2,-5.240710285E-1,1.788267412E0,1.865186293E0
3.992112554E1,4.627687465E-1,-4.365104359E-1,2.697678430E0,2.771671912E0
3.993110754E1,5.661622835E-1,-2.311813653E-2,3.288438415E0,3.336899967E0
3.994108954E1,5.265340950E-1,3.088160169E-1,3.539935931E0,3.592179266E0
3.995107154E1,3.548818436E-1,6.355581352E-1,3.807396930E0,3.876357395E0
3.996105354E1,8.945487119E-2,8.307922804E-1,3.820501125E0,3.910811532E0
3.997103554E1,-3.897191159E-2,9.476594102E-1,3.160170969E0,3.299432939E0
3.998101854E1,6.529147178E-2,1.158410604E0,2.426008020E0,2.689180733E0
3.999100054E1,3.565244727E-1,1.258799988E0,2.352686275E0,2.691991793E0
4.000098254E1,8.675272666E-1,1.068056212E0,2.997542360E0,3.298273462E0
4.001096454E1,1.210591156E0,6.636490363E-1,3.829221078E0,4.070490764E0
4.002094654E1,1.217122350E0,3.199187100E-1,4.055553347E0,4.246321673E0
4.003092854E1,6.367004619E-1,3.687049538E-2,3.380718588E0,3.440349558E0
4.004091054E1,8.915132761E-2,-2.567684886E-1,2.081090124E0,2.098764904E0
4.005089254E1,9.493371226E-2,-3.237255397E-1,1.143605454E0,1.192327165E0
4.006087454E1,6.290452871E-1,-3.106988204E-1,4.334488338E-1,8.246875904E-1
4.007085654E1,1.462690351E0,1.815706640E-2,-9.840103805E-2,1.466108968E0
4.008083854E1,2.380155617E0,2.766694871E-1,-4.205317497E-2,2.396550695E0
4.009082054E1,2.790179335E0,1.698148370E-1,3.696545416E-1,2.819677691E0
4.010080254E1,2.639659725E0,-2.435455951E-1,5.512006474E-1,2.707570881E0
4.011078554E1,2.241356604E0,-6.339448884E-1,4.998042065E-1,2.382303464E0
4.012076754E1,1.674263663E0,-1.149680419E0,7.328812391E-1,2.159175488E0
4.013074954E1,9.638098584E-1,-1.720137409E0,1.391887586E0,2.413535415E0
4.014073154E1,2.485851641E-1,-2.158189463E0,1.879848842E0,2.872874521E0
4.015071354E1,-2.313595591E-1,-2.230525368E0,1.629689169E0,2.772121471E0
4.016069554E1,-2.507552851E-1,-1.848381174E0,5.977327895E-1,1.958743389E0
4.017067754E1,-1.148082521E-1,-1.292861188E0,-8.081273031E-1,1.528967209E0
4.018065954E1,2.685428806E-2,-8.743718711E-1,-2.154302527E0,2.325137996E0
4.019064154E1,2.646096779E-1,-4.043481186E-1,-3.420705357E0,3.454669423E0
4.020062354E1,6.500267780E-1,1.789961350E-1,-4.375412416E0,4.427054126E0
4.021060554E1,9.558743828E-1,6.084369949E-1,-4.951868357E0,5.079851537E0
4.022058754E1,9.650548037E-1,7.876579553E-1,-5.197284769E0,5.344483586E0
4.023056954E1,6.921376942E-1,7.587738794E-1,-5.025033982E0,5.128914008E0
4.024055254E1,2.930641296E-1,5.872554561E-1,-4.840648468E0,4.884939421E0
4.025053454E1,-2.221961682E-1,4.537079743E-1,-4.775144450E0,4.801794100E0
4.026051654E1,-7.205012217E-1,3.142510039E-1,-4.760821111E0,4.825276505E0
4.027049854E1,-1.039011557E0,3.780786252E-1,-4.843324739E0,4.967925421E0
4.028048054E1,-1.015669545E0,5.902404597E-1,-4.956107004E0,5.093423707E0
4.029046254E1,-9.751596694E-1,7.977221829E-1,-4.740169330E0,4.904742841E0
4.030044454E1,-7.898040296E-1,8.699852899E-1,-4.053824911E0,4.220682553E0
4.031042654E1,-7.192865358E-1,8.845948505E-1,-2.966149828E0,3.177723395E0
4.032040854E1,-8.131618289E-1,6.559906456E-1,-1.547772601E0,1.867392811E0
4.033039054E1,-8.962831423E-1,4.512658846E-1,-4.064633489E-2,1.004299006E0
4.034037254E1,-9.027108403E-1,2.575596169E-1,1.725733194E0,1.964530192E0
4.035035454E1,-8.276377076E-1,5.694720268E-2,3.124662582E0,3.232915621E0
4.036033742E1,-6.571138226E-1,1.749153632E-1,3.816120391E0,3.876231263E0
4.037031942E1,-4.043326235E-1,5.444058904E-1,3.956208569E0,4.013906935E0
4.038030142E1,-4.875349939E-2,8.958726677E-1,3.790525959E0,3.895260169E0
4.039028342E1,3.531822773E-1,1.124001202E0,3.902843370E0,4.076800559E0
4.040026542E1,7.335653633E-1,1.199732000E0,4.169486929E0,4.400238206E0
4.041024742E1,8.801614916E-1,1.321487110E0,4.427805807E0,4.703878899E0
4.042022942E1,6.168215366E-1,1.608568734E0,4.343346870E0,4.672539375E0
4.043021142E1,5.354414875E-1,1.761794143E0,3.980708402E0,4.385961191E0
4.044019342E1,6.617854556E-1,1.828591273E0,3.762593810E0,4.235424207E0
4.045017542E1,9.796370286E-1,1.775887102E0,4.112892314E0,4.585776585E0
4.046015742E1,1.236975986E0,1.495591756E0,4.851934764E0,5.225722461E0
4.047013942E1,1.329873479E0,1.196126314E0,5.124898578E0,5.428062920E0
4.048012142E1,7.849875319E-1,9.119659594E-1,4.161642305E0,4.332107340E0
4.049010442E1,-2.934348796E-1,6.260119709E-1,2.348356996E0,2.448014624E0
4.050008642E1,-1.180815234E0,1.590208769E-1,9.079901451E-1,1.498018144E0
4.051006842E1,-1.804523987E0,-1.723925820E-1,-2.996931911E-2,1.812987640E0
4.052005042E1,-2.337251964E0,-4.112592351E-1,-7.307703942E-1,2.483124296E0
4.053003242E1,-2.488682570E0,-6.598562399E-1,-9.196500778E-1,2.733991123E0
4.054001442E1,-1.973753371E0,-6.966822964E-1,-6.289347017E-1,2.185549691E0
4.054999642E1,-1.191974207E0,-5.846046209E-1,-2.049589419E-1,1.343344051E0
4.055997842E1,-6.053563162E-1,-4.227569076E-1,-1.827307516E-1,7.606380217E-1
4.056996042E1,-3.107825817E-1,-4.509068656E-1,-4.154949582E-1,6.874146309E-1
4.057994242E1,-3.683375294E-1,-5.882062134E-1,-5.981198752E-1,9.161912847E-1
4.058992442E1,-4.159628085E-1,-7.908268538E-1,-8.004230118E-1,1.199628763E0
4.059990642E1,-4.740848630E-1,-8.782640702E-1,-1.027237676E0,1.432243512E0
4.060988842E1,-7.151328930E-1,-1.055713032E0,-1.412310741E0,1.902778676E0
4.061987142E1,-1.128768802E0,-1.261013159E0,-1.852332430E0,2.509065289E0
4.062985342E1,-1.495798017E0,-1.353380747E0,-2.226897463E0,3.004683588E0
4.063983542E1,-1.617798271E0,-1.326435608E0,-2.565543051E0,3.310394812E0
4.064981742E1,-1.621824079E0,-1.260417328E0,-2.886400824E0,3.542636715E0
4.065979942E1,-1.555644708E0,-1.187973542E0,-3.144600418E0,3.704027994E0
4.066978142E1,-1.273178876E0,-1.068837692E0,-3.345327730E0,3.735587783E0
4.067976342E1,-8.140994299E-1,-7.341872147E-1,-3.559952120E0,3.724922528E0
4.068974542E1,-4.909997615E-1,-3.764589465E-1,-3.657397723E0,3.709361159E0
4.069972742E1,-4.487341134E-1,-9.061722457E-2,-3.674327751E0,3.702736583E0
4.070970942E1,-3.891303013E-1,1.175316659E-1,-3.510097589E0,3.533556448E0
4.071969142E1,-2.680368771E-1,3.436206910E-1,-3.088628531E0,3.119221882E0
4.072967342E1,-2.143825340E-1,5.234620410E-1,-2.739574900E0,2.797363582E0
4.073965642E1,-1.955278947E-1,5.875036705E-1,-2.580507830E0,2.653754393E0
4.074963842E1,-2.330187066E-1,5.998573753E-1,-2.522553152E0,2.603344194E0
4.075962042E1,-3.116652189E-1,5.018311438E-1,-2.123602306E0,2.204236026E0
4.076960242E1,-2.492904845E-1,4.635055688E-1,-1.599462572E0,1.683824123E0
4.077958442E1,-1.919512991E-1,4.610430139E-1,-1.141358954E0,1.245835552E0
4.078956642E1,-2.148851752E-1,5.105341396E-1,-8.889469332E-1,1.047400304E0
4.079954842E1,-3.058420499E-1,3.950726804E-1,-6.986943233E-1,8.589502545E-1
4.080953042E1,-4.565606846E-1,1.706664839E-1,-2.847868842E-1,5.645159669E-1
4.081951242E1,-1.820187069E-1,-1.217641729E-1,5.735188848E-1,6.139065358E-1
4.082949442E1,1.357745402E-1,-3.735081491E-1,1.810492094E0,1.853597768E0
4.083947642E1,4.086725731E-1,-4.954503697E-1,2.722492844E0,2.797222127E0
4.084945842E1,9.505933969E-1,-4.534688231E-1,3.535833524E0,3.689360445E0
4.085944042E1,9.796710156E-1,-1.855073020E-1,4.239779232E0,4.355444431E0
4.086942342E1,8.220724739E-1,1.989602834E-2,4.790954152E0,4.861012311E0
4.087940542E1,5.008125588E-1,2.770097950E-1,4.630554501E0,4.665788533E0
4.088938742E1,4.063205306E-1,3.755160829E-1,3.683814858E0,3.725130952E0
4.089936942E1,5.607805793E-1,5.129996181E-1,3.240431605E0,3.328369038E0
4.090935142E1,1.051098702E0,5.335107735E-1,3.398594111E0,3.597205048E0
4.091933342E1,1.765740575E0,1.588653409E-1,4.170701981E0,4.531868597E0
4.092931542E1,2.056194142E0,-6.117605522E-1,5.264885598E0,5.685174200E0
4.093929742E1,1.851940813E0,-1.385938629E0,5.687338158E0,6.139733381E0
4.094927942E1,1.174648468E0,-1.926547045E0,5.092320231E0,5.569839125E0
4.095926142E1,4.559986210E-1,-2.021773045E0,3.790610744E0,4.320211893E0
4.096924342E1,1.312511341E-1,-1.708131321E0,2.161218613E0,2.757862463E0
4.097922542E1,4.656781018E-2,-1.194028918E0,3.957301998E-1,1.258759711E0
4.098920742E1,3.014461863E-1,-5.676532504E-1,-1.365295619E0,1.509016946E0
4.099919042E1,1.007767325E0,1.411035463E-1,-2.964883322E0,3.134651225E0
4.100917242E1,2.274657521E0,5.736878693E-1,-3.587976655E0,4.286812462E0
4.101915442E1,3.262752766E0,7.052464208E-1,-3.023404595E0,4.503765477E0
4.102913642E1,3.330531059E0,2.789507782E-1,-1.999867036E0,3.894832324E0
4.103911842E1,2.607607920E0,-4.733321071E-1,-1.436522307E0,3.014508034E0
4.104910042E1,1.661976032E0,-1.091210016E0,-6.182401443E-1,2.082096181E0
4.105908242E1,5.014708091E-1,-1.886659094E0,1.023161582E0,2.204045175E0
4.106906442E1,-7.476891665E-1,-2.401197992E0,2.342242563E0,3.436697704E0
4.107904642E1,-1.597602865E0,-2.381471533E0,2.559939664E0,3.844090615E0
4.108902842E1,-1.808274683E0,-1.884249164E0,1.393996677E0,2.960317378E0
4.109901042E1,-1.395391384E0,-1.044753011E0,-3.781429446E-1,1.783709072E0
4.110899242E1,-8.991251814E-1,-2.702594769E-1,-1.895681348E0,2.115437082E0
4.111897542E1,-7.163359576E-1,2.626966882E-1,-3.442361689E0,3.525904246E0
4.112895742E1,-4.948302725E-1,8.801997909E-1,-4.613313401E0,4.722527841E0
4.113893942E1,-3.782030247E-1,1.197051929E0,-5.208731278E0,5.357877600E0
4.114892142E1,-4.824948402E-1,1.282649611E0,-5.516436909E0,5.684106567E0
4.115890342E1,-7.865122665E-1,1.236976425E0,-5.551591539E0,5.741853432E0
4.116888542E1,-1.184556136E0,1.055325361E0,-5.475118729E0,5.700334197E0
4.117886742E1,-1.429662938E0,8.633922619E-1,-5.443474767E0,5.693926576E0
4.118884942E1,-1.543056676E0,6.564394194E-1,-5.379861154E0,5.635143534E0
4.119883142E1,-1.521600318E0,3.974261847E-1,-4.995356439E0,5.237060344E0
4.120881342E1,-1.492474021E0,1.821311197E-1,-4.318593267E0,4.572843563E0
4.121879542E1,-1.367247566E0,2.626510799E-2,-3.919700893E0,4.151398662E0
4.122877742E1,-1.066844815E0,1.127553678E-1,-3.598855984E0,3.755347657E0
4.123875942E1,-7.278893249E-1,2.270348123E-1,-2.932981498E0,3.030469954E0
4.124874142E1,-5.485850416E-1,3.056383476E-1,-2.111894426E0,2.203283553E0
4.125872442E1,-4.785838569E-1,4.084326911E-1,-1.214138662E0,1.367476677E0
4.126870642E1,-4.987390631E-1,3.548213249E-1,1.171314240E-1,6.231842393E-1
4.127868842E1,-4.993493662E-1,1.225602713E-1,1.642298689E0,1.720905516E0
4.128867042E1,-5.043259314E-1,-1.399560302E-2,2.954607425E0,2.997373109E0
4.129865242E1,-4.113498670E-1,-3.060286492E-2,4.120929896E0,4.141522481E0
4.130863442E1,-1.474713834E-1,2.850488394E-2,5.073885714E0,5.076108409E0
4.131861642E1,2.606838573E-1,8.245626569E-2,5.857502659E0,5.863880329E0
4.132859842E1,5.908630420E-1,3.370273706E-1,6.465327743E0,6.501012952E0
4.133858042E1,7.915646993E-1,1.053777019E0,6.268815104E0,6.405861650E0
4.134856242E1,1.434917246E0,1.447279137E0,5.472013273E0,5.839223721E0
4.135854458E1,1.718560707E0,2.065122548E0,4.955766696E0,5.637180641E0
4.136852658E1,2.075402245E0,2.353709830E0,4.760018873E0,5.701317752E0
4.137850858E1,2.162707899E0,2.351912396E0,4.834055148E0,5.794556631E0
4.138849158E1,1.920867937E0,1.873380944E0,4.660910321E0,5.378045632E0
4.139847358E1,7.844479801E-1,1.532303792E0,3.770408029E0,4.144790737E0
4.140845558E1,-4.217419406E-1,1.068078724E0,2.270552775E0,2.544419055E0
4.141843758E1,-1.183183503E0,6.587733355E-1,1.022118439E0,1.696653062E0
4.142841958E1,-1.762368047E0,2.942277986E-1,2.950487477E-1,1.810956900E0
4.143840158E1,-2.202542641E0,-3.492424965E-2,-2.394715476E-1,2.215797917E0
4.144838358E1,-2.273221591E0,-2.300013971E-1,-8.963103318E-1,2.454344975E0
4.145836558E1,-1.608358965E0,-2.634313908E-1,-7.715699261E-1,1.803201267E0
4.146834758E1,-5.966886961E-1,-1.240331849E-1,-3.019741899E-1,6.801544254E-1
4.147832958E1,-2.629536733E-2,4.626960218E-2,-2.568728614E-1,2.623280186E-1
4.148831158E1,1.781786212E-1,-4.633918405E-2,-4.557097685E-1,4.914939818E-1
4.149829358E1,1.646590546E-1,-2.109608164E-1,-5.687621748E-1,6.285757567E-1
4.150827558E1,1.355671833E-1,-3.976132956E-1,-4.916034865E-1,6.466442469E-1
4.151825858E1,-1.341687486E-2,-6.726821074E-1,-2.571348166E-1,7.202774077E-1
4.152824058E1,-4.194829054E-1,-1.149836539E0,-4.579656243E-2,1.224821334E0
4.153822258E1,-9.395399666E-1,-1.682587759E0,-4.982061625E-2,1.927775664E0
4.154820458E1,-1.386512241E0,-1.942117303E0,-3.218658328E-1,2.407869064E0
4.155818658E1,-1.599808435E0,-2.049434176E0,-9.388564271E-1,2.764239292E0
4.156816858E1,-1.597023845E0,-1.921183102E0,-1.874267675E0,3.123188913E0
4.157815058E1,-1.382584374E0,-1.666159422E0,-2.975249850E0,3.679638357E0
4.158813258E1,-8.762665882E-1,-1.263304683E0,-3.817405025E0,4.115381268E0
4.159811458E1,-1.745332476E-1,-8.140391305E-1,-4.271831329E0,4.352202255E0
4.160809658E1,2.083943273E-1,-4.075982934E-1,-4.315136393E0,4.339350949E0
4.161807858E1,2.945061991E-1,-9.200330704E-2,-4.335375361E0,4.346340763E0
4.162806058E1,2.220550311E-1,2.720440471E-1,-4.506064941E0,4.519727609E0
4.163804258E1,1.411304435E-1,5.735449049E-1,-4.696884146E0,4.733877084E0
4.164802558E1,8.094804950E-2,7.435395437E-1,-4.674475277E0,4.733933117E0
4.165800758E1,-6.077544786E-2,8.355662397E-1,-4.481804844E0,4.559434093E0
