"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.593801087E2,3.324059507E-1,-1.888599200E0,4.154323930E-1,1.962112313E0
1.593901207E2,3.815583032E-1,-1.668718164E0,2.834414399E-1,1.735092533E0
1.594001327E2,2.935297872E-1,-1.543945599E0,2.355597603E-1,1.589155797E0
1.594101447E2,1.826825121E-1,-1.391861858E0,3.098375255E-1,1.437585345E0
1.594201567E2,1.385375688E-1,-1.278850383E0,4.839582521E-1,1.374360414E0
1.594301687E2,1.650163195E-1,-1.227107787E0,6.767152244E-1,1.411016442E0
1.594401807E2,2.077762766E-1,-1.188074114E0,7.152512991E-1,1.402239459E0
1.594501927E2,5.584164038E-2,-1.088794239E0,5.432653910E-1,1.218083934E0
1.594602047E2,-1.755714208E-1,-1.023254553E0,2.070668632E-1,1.058655699E0
1.594702167E2,-3.195542092E-1,-1.033966067E0,3.757303834E-2,1.082872317E0
1.594802287E2,-4.657847404E-1,-9.958527464E-1,2.584837693E-1,1.129376809E0
1.594902417E2,-5.113738728E-1,-9.987196362E-1,7.953581536E-1,1.375332230E0
1.595002537E2,-4.571391935E-1,-9.479447544E-1,1.307045656E0,1.678077426E0
1.595102657E2,-3.290909448E-1,-8.584168661E-1,1.761754966E0,1.987199267E0
1.595202777E2,-1.407255238E-1,-7.308364677E-1,2.088141282E0,2.216812944E0
1.595302897E2,1.128192486E-1,-5.832533294E-1,2.143735439E0,2.224525626E0
1.595403017E2,3.681405513E-1,-4.425757527E-1,1.814861133E0,1.903975235E0
1.595503137E2,5.051799904E-1,-3.168723106E-1,1.356218401E0,1.481534082E0
1.595603257E2,5.929228699E-1,-2.211095363E-1,9.612530172E-1,1.150849391E0
1.595703377E2,6.777980556E-1,-1.298134500E-1,6.889353204E-1,9.751377399E-1
1.595803497E2,8.101308516E-1,-1.493495822E-2,4.945896596E-1,9.492913046E-1
1.595903617E2,1.081635347E0,1.431842780E-1,2.103050512E-1,1.111154794E0
1.596003737E2,1.253583979E0,3.667432129E-1,-2.060079324E-1,1.322275556E0
1.596103857E2,1.148796320E0,4.992533988E-1,-7.968222964E-1,1.484558087E0
1.596203987E2,9.192118290E-1,5.436074531E-1,-1.396214526E0,1.757803872E0
1.596304107E2,7.082529860E-1,4.054845250E-1,-1.918652135E0,2.085009833E0
1.596404221E2,5.735525794E-1,1.291363424E-1,-2.159033509E0,2.237647079E0
1.596504341E2,2.789064856E-1,4.127549529E-3,-1.696550326E0,1.719328029E0
1.596604461E2,1.853859723E-2,2.019862175E-2,-5.696825266E-1,5.703418668E-1
1.596704581E2,3.566479951E-2,-8.142715573E-2,4.928267241E-1,5.007799313E-1
1.596804701E2,4.118274383E-2,-1.714029408E-1,1.085653115E0,1.099871662E0
1.596904821E2,-7.743650414E-2,-1.757164317E-1,1.003583350E0,1.021788734E0
1.597004941E2,-1.887300680E-1,-2.968736637E-1,3.624209511E-1,5.050761889E-1
1.597105061E2,-1.641361673E-1,-4.632094073E-1,-5.043515861E-1,7.041833276E-1
1.597205181E2,-1.306248973E-1,-5.870627904E-1,-1.337331895E0,1.466343132E0
1.597305301E2,-1.607307489E-1,-6.651055777E-1,-1.911142555E0,2.029942283E0
1.597405431E2,-2.971810810E-1,-6.072105414E-1,-1.806360451E0,1.928719605E0
1.597505551E2,-4.785685810E-1,-4.132250690E-1,-1.050297925E0,1.225931718E0
1.597605671E2,-6.615566102E-1,-2.971806425E-1,-3.012742782E-1,7.853277490E-1
1.597705791E2,-1.000228364E0,-2.286290556E-1,1.675086951E-1,1.039609152E0
1.597805911E2,-1.341250991E0,-2.888179547E-1,2.973554742E-1,1.403848393E0
1.597906031E2,-1.674387040E0,-3.733014500E-1,1.115847552E-1,1.719121022E0
1.598006151E2,-1.999864259E0,-3.903764892E-1,-2.940389335E-1,2.058715559E0
1.598106271E2,-2.206121867E0,-3.536852109E-1,-7.123323691E-1,2.345097935E0
1.598206391E2,-2.241773218E0,-3.226622236E-1,-1.015364320E0,2.482060188E0
1.598306511E2,-1.952283419E0,-2.316105509E-1,-1.262206283E0,2.336283094E0
1.598406631E2,-1.596244557E0,1.008849353E-1,-1.393324832E0,2.121209217E0
1.598506751E2,-1.602032716E0,5.000743479E-1,-1.438768222E0,2.210573947E0
1.598606881E2,-1.671625984E0,7.155676335E-1,-1.461499858E0,2.332884974E0
1.598707001E2,-1.880778257E0,8.540337932E-1,-1.555936484E0,2.586046967E0
1.598807121E2,-2.236234590E0,8.877716428E-1,-1.645797663E0,2.915052929E0
1.598907241E2,-2.501028382E0,8.059825444E-1,-1.598959127E0,3.075942314E0
1.599007361E2,-2.616607370E0,7.164558256E-1,-1.333520095E0,3.022948713E0
1.599107481E2,-2.561560220E0,6.587870765E-1,-9.270631778E-1,2.802683947E0
1.599207601E2,-2.480295324E0,7.370590746E-1,-5.325357503E-1,2.641725819E0
1.599307721E2,-2.283709010E0,8.406161875E-1,-1.442648435E-1,2.437780705E0
1.599407841E2,-1.828032279E0,1.015121661E0,1.991444707E-1,2.100436269E0
1.599507961E2,-1.366012195E0,1.175955759E0,3.498617166E-1,1.836100347E0
1.599608081E2,-1.301037204E0,1.196810439E0,1.981516135E-1,1.778852746E0
1.599708201E2,-1.500283855E0,1.028487226E0,-2.353352273E-1,1.834126574E0
1.599808331E2,-1.818719126E0,7.243326098E-1,-8.260981357E-1,2.124814137E0
1.599908451E2,-2.129221188E0,3.450143749E-1,-1.269521735E0,2.502859009E0
1.600008571E2,-2.374865933E0,2.934542120E-2,-1.420235472E0,2.767294374E0
1.600108691E2,-2.507846820E0,-2.351194650E-1,-1.263260536E0,2.817872250E0
1.600208811E2,-2.485474203E0,-4.248750615E-1,-8.868875438E-1,2.672951617E0
1.600308931E2,-2.363076485E0,-3.180084246E-1,-2.742811918E-1,2.400102082E0
1.600409051E2,-1.980325349E0,-1.144469672E-1,3.238351750E-1,2.009889504E0
1.600509171E2,-1.534630546E0,-1.034255505E-1,6.435381228E-1,1.667311930E0
1.600609291E2,-1.240490601E0,-1.168682992E-1,6.052657574E-1,1.385215423E0
1.600709411E2,-1.108503449E0,-1.218302464E-1,3.152175486E-1,1.158872128E0
1.600809531E2,-1.064564035E0,-1.820267469E-1,-8.777430832E-2,1.083574940E0
1.600909651E2,-1.064640926E0,-1.040301526E-1,-3.765320367E-1,1.134045391E0
1.601009781E2,-9.966890444E-1,-6.419658065E-3,-4.657470989E-1,1.100159363E0
1.601109901E2,-7.857400686E-1,2.304212272E-2,-3.492074132E-1,8.601535980E-1
1.601210021E2,-6.364008652E-1,8.905894160E-2,-1.093283147E-1,6.518360504E-1
1.601310141E2,-4.232251965E-1,1.991204971E-1,1.488128078E-1,4.908296966E-1
1.601410261E2,-2.211447658E-1,3.870880151E-1,3.848999870E-1,5.889738015E-1
1.601510381E2,-2.148603246E-2,5.463971597E-1,5.110595119E-1,7.484606405E-1
1.601610501E2,9.041900396E-2,6.704785842E-1,5.255173373E-1,8.566712321E-1
1.601710621E2,1.540235540E-1,7.038679397E-1,3.816442573E-1,8.153561620E-1
1.601810741E2,1.404714258E-1,6.096482456E-1,1.222740501E-1,6.374591345E-1
1.601910861E2,-8.159453228E-2,5.759115654E-1,-2.199488640E-2,5.820786664E-1
1.602010981E2,-1.659682462E-1,5.192760193E-1,6.626532555E-2,5.491667655E-1
1.602111101E2,-1.312751443E-1,4.288985306E-1,2.234349740E-1,5.011090706E-1
1.602211231E2,-7.463828254E-2,4.161644644E-1,3.014502794E-1,5.192648703E-1
1.602311351E2,2.465167847E-2,6.040179616E-1,2.369426268E-1,6.492974754E-1
1.602411471E2,2.231272642E-1,7.921538794E-1,6.597471893E-2,8.256186821E-1
1.602511591E2,3.746597582E-1,8.250497299E-1,-1.850725615E-1,9.248399020E-1
1.602611711E2,3.952603395E-1,8.165794533E-1,-5.576010096E-1,1.064871647E0
1.602711831E2,2.725688347E-1,8.285270691E-1,-8.499237853E-1,1.217834683E0
1.602811951E2,1.132171516E-1,8.392093474E-1,-1.037646305E0,1.339328304E0
1.602912071E2,1.030625845E-1,7.999552345E-1,-1.104513894E0,1.367662683E0
1.603012191E2,1.567701374E-1,7.217580807E-1,-1.156373434E0,1.372119208E0
1.603112311E2,1.438810834E-1,7.086778593E-1,-1.118683451E0,1.332058084E0
1.603212431E2,1.006180099E-1,7.668266648E-1,-1.030982818E0,1.288826089E0
1.603312551E2,-7.565668479E-2,9.034509516E-1,-8.441900057E-1,1.238791476E0
1.603412671E2,-2.622877120E-1,9.414350492E-1,-6.301222712E-1,1.162819364E0
1.603512801E2,-3.558372787E-1,8.117935073E-1,-3.854051864E-1,9.665226460E-1
1.603612921E2,-4.258655798E-1,7.458620578E-1,-1.478924561E-1,8.715181466E-1
1.603713041E2,-3.608825487E-1,6.590975636E-1,-4.681807101E-2,7.528862757E-1
1.603813161E2,-3.113090139E-1,6.138868922E-1,-1.262700373E-1,6.997960709E-1
1.603913281E2,-3.862170723E-1,6.893685991E-1,-3.455505645E-1,8.624371774E-1
1.604013401E2,-4.508161241E-1,7.520051426E-1,-6.391170430E-1,1.084996547E0
1.604113521E2,-5.071883628E-1,7.037533343E-1,-9.499252063E-1,1.286416219E0
1.604213641E2,-5.535355867E-1,6.097365385E-1,-1.076020412E0,1.354990856E0
1.604313761E2,-5.395616184E-1,5.025787103E-1,-1.044148409E0,1.278263666E0
1.604413881E2,-5.140708280E-1,4.332365799E-1,-8.160643137E-1,1.057319117E0
1.604514001E2,-5.681372537E-1,4.892640156E-1,-4.055149305E-1,8.524092766E-1
1.604614121E2,-5.676095425E-1,6.098985064E-1,-1.427586007E-1,8.453027853E-1
1.604714251E2,-5.702396201E-1,6.866894048E-1,-1.345824391E-1,9.026782350E-1
1.604814371E2,-6.312873289E-1,7.834795350E-1,-2.805856597E-1,1.044553582E0
1.604914491E2,-6.433600751E-1,8.248661274E-1,-5.056122458E-1,1.161877815E0
1.605014611E2,-5.670057078E-1,7.892758799E-1,-7.706051356E-1,1.240275841E0
1.605114731E2,-4.257242600E-1,8.131026989E-1,-9.352147812E-1,1.310344928E0
1.605214851E2,-2.165804292E-1,9.450690937E-1,-8.793282634E-1,1.308923554E0
1.605314971E2,2.295149088E-2,1.211178802E0,-6.115830892E-1,1.357024221E0
1.605415091E2,1.572137949E-1,1.444462241E0,-4.770597070E-1,1.529304844E0
1.605515211E2,2.574289316E-1,1.526006341E0,-5.463170528E-1,1.641166454E0
1.605615331E2,2.876546511E-1,1.470622099E0,-7.533821619E-1,1.677217707E0
1.605715451E2,2.254461238E-1,1.329179707E0,-8.965535760E-1,1.619059283E0
1.605815571E2,5.805349588E-2,1.134805394E0,-9.677217919E-1,1.492527708E0
1.605915701E2,-2.110358435E-1,9.729100263E-1,-9.158593279E-1,1.352733660E0
1.606015821E2,-4.321396422E-1,8.621158147E-1,-7.029394019E-1,1.193361702E0
1.606115941E2,-5.024423240E-1,7.927462023E-1,-4.591093397E-1,1.044833104E0
1.606216061E2,-3.470585980E-1,8.895959741E-1,-2.383214003E-1,9.841888830E-1
1.606316181E2,-1.466803282E-1,1.062810967E0,-7.002742410E-2,1.075167945E0
1.606416304E2,4.901165396E-2,1.211745397E0,5.367159247E-3,1.212748059E0
1.606516424E2,1.660030371E-1,1.320853856E0,-8.342748821E-2,1.333856088E0
1.606616544E2,1.837115855E-1,1.383517297E0,-3.607071322E-1,1.441519925E0
1.606716664E2,1.619146274E-1,1.515633965E0,-5.756373310E-1,1.629331458E0
1.606816784E2,1.426071578E-1,1.677953256E0,-6.552886873E-1,1.807005035E0
1.606916904E2,2.601364117E-2,1.713458135E0,-7.302494073E-1,1.862761307E0
1.607017024E2,-1.665728483E-1,1.639967989E0,-6.543046010E-1,1.773515162E0
1.607117154E2,-2.770039478E-1,1.537097340E0,-4.193050039E-1,1.617162980E0
1.607217274E2,-2.298672035E-1,1.390622249E0,-1.386199415E-2,1.409560685E0
1.607317394E2,-9.247342318E-2,1.335251455E0,4.109142494E-1,1.400106533E0
1.607417514E2,1.534666067E-1,1.305452875E0,6.833646780E-1,1.481467681E0
1.607517634E2,4.227431667E-1,1.258581594E0,6.834716821E-1,1.493275914E0
1.607617754E2,5.580231786E-1,1.059159966E0,3.323475516E-1,1.242442995E0
1.607717874E2,6.399786302E-1,7.530213886E-1,-1.069502521E-1,9.940081566E-1
1.607817994E2,7.852427629E-1,4.255702955E-1,-2.640076339E-1,9.313518689E-1
1.607918114E2,7.467900109E-1,2.296353614E-1,-1.243369478E-1,7.911304546E-1
1.608018234E2,6.249901700E-1,1.170571643E-1,1.940340042E-1,6.648039464E-1
1.608118354E2,5.059551850E-1,2.680246711E-2,4.150306892E-1,6.549499939E-1
1.608218474E2,3.588813391E-1,-5.160752535E-2,3.660801387E-1,5.152415164E-1
1.608318594E2,2.008419174E-1,-4.001483560E-2,1.875523657E-1,2.776950715E-1
1.608418724E2,1.446253243E-1,-1.983492494E-2,-5.597305655E-2,1.563422263E-1
1.608518844E2,3.024627247E-1,-1.035477573E-1,-1.219080144E-1,3.421511389E-1
1.608618964E2,7.225965714E-1,-1.001019931E-1,1.635466218E-2,7.296805390E-1
1.608719084E2,1.076549877E0,-1.867308319E-2,1.162099028E-1,1.082964941E0
1.608819204E2,1.326445549E0,-4.494053006E-2,1.226745844E-2,1.327263325E0
1.608919324E2,1.339258260E0,-1.164385289E-1,-1.018491411E-1,1.348163145E0
1.609019444E2,1.234744543E0,-2.388675302E-1,-9.222871721E-2,1.261014639E0
1.609119564E2,1.072227615E0,-4.316426289E-1,-4.390089512E-3,1.155857557E0
1.609219684E2,8.816054615E-1,-6.790967953E-1,8.551494420E-2,1.116115340E0
1.609319804E2,7.619255286E-1,-8.328592712E-1,2.339734107E-1,1.152791670E0
1.609419924E2,6.497741783E-1,-8.906303465E-1,5.461585933E-1,1.230332518E0
1.609520044E2,7.861490813E-1,-9.607103956E-1,9.527260226E-1,1.564826417E0
1.609620174E2,1.217003506E0,-1.007800947E0,1.354195265E0,2.081010595E0
1.609720294E2,1.640835131E0,-9.595561552E-1,1.476945863E0,2.407167843E0
1.609820414E2,1.829570389E0,-8.987392652E-1,1.203533567E0,2.367182528E0
1.609920534E2,1.914434830E0,-8.977814913E-1,6.453285402E-1,2.210773903E0
1.610020654E2,1.914933598E0,-8.578087556E-1,9.494474888E-2,2.100433539E0
1.610120774E2,1.706864229E0,-9.023241931E-1,-3.687815523E-1,1.965597690E0
1.610220894E2,1.544170424E0,-1.032316568E0,-7.224720258E-1,1.993014205E0
1.610321014E2,1.459472628E0,-1.117238020E0,-9.525500214E-1,2.070176970E0
1.610421134E2,1.300746159E0,-1.152296171E0,-1.083675002E0,2.047944956E0
1.610521254E2,1.128552090E0,-1.092139431E0,-9.824409878E-1,1.852454764E0
1.610621374E2,1.109159507E0,-9.151044524E-1,-6.881558865E-1,1.594117152E0
1.610721494E2,1.293361710E0,-7.796981406E-1,-4.744997960E-1,1.582992028E0
1.610821624E2,1.497698508E0,-6.512663877E-1,-3.736698246E-1,1.675373948E0
1.610921744E2,1.549783166E0,-4.857667959E-1,-4.209088951E-1,1.677784712E0
1.611021864E2,1.456686430E0,-4.017475694E-1,-5.092392737E-1,1.594572389E0
1.611121984E2,1.309772213E0,-3.445471823E-1,-5.677178621E-1,1.468509306E0
1.611222104E2,1.205040979E0,-1.809023273E-1,-4.957772291E-1,1.315539614E0
1.611322224E2,1.290598316E0,-1.014199555E-1,-4.828010881E-1,1.381675400E0
1.611422344E2,1.516321305E0,3.654509783E-3,-5.484875393E-1,1.612477050E0
1.611522464E2,1.603048085E0,1.287007248E-1,-8.709725922E-1,1.828912326E0
1.611622584E2,1.593558346E0,1.792037112E-1,-1.349595845E0,2.095936811E0
1.611722704E2,1.529857610E0,2.481055462E-1,-1.689544777E0,2.292723756E0
1.611822824E2,1.358725687E0,4.025322658E-1,-1.750545854E0,2.252238554E0
1.611922944E2,1.145956985E0,5.178335112E-1,-1.580627521E0,2.019839676E0
1.612023064E2,1.145601693E0,6.008107638E-1,-1.100669934E0,1.698484948E0
1.612123194E2,1.235977136E0,7.361860853E-1,-5.517836148E-1,1.540803229E0
1.612223314E2,1.473380231E0,8.526813322E-1,-1.954724193E-2,1.702438502E0
1.612323434E2,1.750207885E0,1.038157352E0,5.185977423E-1,2.099986177E0
1.612423554E2,1.853429952E0,1.084285451E0,6.985610068E-1,2.258066653E0
1.612523674E2,1.842985071E0,9.443966639E-1,5.760858124E-1,2.149500848E0
1.612623794E2,1.643573675E0,8.393467569E-1,3.174698961E-1,1.872598339E0
1.612723914E2,1.407823588E0,7.116938531E-1,1.291269869E-1,1.582766304E0
1.612824034E2,1.224474785E0,6.053177977E-1,-5.461299419E-3,1.365934831E0
1.612924154E2,1.136956585E0,6.271138787E-1,1.751182616E-2,1.298556413E0
1.613024274E2,1.294780537E0,7.239437699E-1,2.414946842E-1,1.502954059E0
1.613124394E2,1.540401309E0,8.830950397E-1,5.087943006E-1,1.847042144E0
1.613224514E2,1.773941441E0,1.016370626E0,6.712650347E-1,2.151853673E0
1.613324644E2,1.884525153E0,1.067584049E0,7.142672127E-1,2.280646488E0
1.613424764E2,1.865819618E0,1.070540986E0,6.958245099E-1,2.260865453E0
1.613524884E2,1.856753802E0,1.073627146E0,7.315030503E-1,2.266121498E0
1.613625004E2,1.870092763E0,1.226258771E0,1.070322300E0,2.479223132E0
1.613725124E2,1.872315582E0,1.408857375E0,1.393516620E0,2.726230605E0
1.613825244E2,2.002014134E0,1.317217473E0,1.244191597E0,2.700210213E0
1.613925364E2,2.211908711E0,1.132098718E0,7.287408257E-1,2.589449911E0
1.614025484E2,2.387882712E0,9.544550443E-1,1.362547427E-1,2.575176428E0
1.614125604E2,2.485020167E0,8.532526052E-1,-1.557826889E-1,2.632039795E0
1.614225724E2,2.420051461E0,6.971711236E-1,-1.110970974E-5,2.518471094E0
1.614325844E2,2.197667232E0,5.059127927E-1,5.083393872E-1,2.311730510E0
1.614425964E2,1.765024437E0,2.653209186E-1,1.059586812E0,2.075675954E0
1.614526094E2,1.325674593E0,-1.846036148E-1,1.366195505E0,1.912585104E0
1.614626214E2,8.906090773E-1,-8.126249814E-1,1.349330966E0,1.809485547E0
1.614726334E2,4.848692483E-1,-1.317839617E0,1.187911561E0,1.839275216E0
1.614826454E2,1.116753870E-1,-1.635472650E0,8.991532481E-1,1.869684130E0
1.614926574E2,-5.267084152E-2,-1.807332258E0,5.750806761E-1,1.897351284E0
1.615026694E2,7.067061782E-2,-1.603600062E0,6.327576113E-1,1.725372334E0
1.615126814E2,2.059240249E-1,-1.093060952E0,1.079855601E0,1.550250002E0
1.615226934E2,4.581875262E-1,-7.274228632E-1,1.633606803E0,1.846009485E0
1.615327054E2,7.529368964E-1,-4.544847769E-1,1.963010867E0,2.151018839E0
1.615427174E2,9.976855561E-1,-3.212974834E-1,1.742958507E0,2.033841906E0
1.615527294E2,1.206376264E0,-4.457905519E-1,9.419583750E-1,1.594163883E0
1.615627414E2,1.271744554E0,-6.195329636E-1,-3.678892672E-2,1.415100254E0
1.615727534E2,1.235587419E0,-7.691292983E-1,-7.925889122E-1,1.657236655E0
1.615827664E2,1.167477004E0,-9.518460166E-1,-1.086884539E0,1.857506768E0
1.615927784E2,1.026632490E0,-1.059868648E0,-9.122931111E-1,1.734812538E0
1.616027904E2,7.668757814E-1,-1.145677707E0,-4.700401247E-1,1.456575982E0
1.616128024E2,5.064928365E-1,-1.291105562E0,3.113057613E-3,1.386902396E0
1.616228144E2,3.294684557E-1,-1.415168860E0,3.753965074E-1,1.500724793E0
1.616328264E2,2.587518641E-1,-1.453894969E0,6.031625140E-1,1.595170250E0
1.616428383E2,3.080169949E-1,-1.426821191E0,5.907816195E-1,1.574711435E0
1.616528503E2,4.659719244E-1,-1.318226702E0,3.888831103E-1,1.451234490E0
1.616628623E2,5.975047481E-1,-1.148858593E0,3.868517876E-3,1.294952878E0
1.616728743E2,6.767649257E-1,-1.137971662E0,-3.699194205E-1,1.374711113E0
1.616828863E2,6.995807612E-1,-1.191743242E0,-5.491997302E-1,1.487039185E0
1.616928983E2,7.195832089E-1,-1.242498243E0,-4.837804967E-1,1.515138755E0
1.617029113E2,7.583645743E-1,-1.282708960E0,-1.848000813E-1,1.501535938E0
1.617129233E2,7.282862046E-1,-1.344176645E0,1.960477853E-1,1.541313201E0
1.617229353E2,6.727730316E-1,-1.408838080E0,5.834649986E-1,1.666697240E0
1.617329473E2,6.840300912E-1,-1.437811033E0,8.466054904E-1,1.803313225E0
1.617429593E2,7.654552004E-1,-1.493990496E0,8.307513499E-1,1.872986138E0
1.617529713E2,8.192753121E-1,-1.495655199E0,5.608579087E-1,1.795204196E0
1.617629833E2,7.407103685E-1,-1.366414191E0,1.374580997E-1,1.560331478E0
1.617729953E2,7.278745607E-1,-1.142652358E0,-3.889626324E-1,1.409520385E0
1.617830073E2,8.504221143E-1,-7.988904566E-1,-8.310378635E-1,1.432503984E0
1.617930193E2,9.943982515E-1,-4.334453255E-1,-1.060417117E0,1.516966445E0
1.618030313E2,1.053462146E0,-2.436850512E-1,-1.062612746E0,1.516018056E0
1.618130433E2,1.047085027E0,-8.108392417E-2,-9.137935066E-1,1.392113583E0
1.618230563E2,1.070434421E0,5.160167813E-2,-7.639644527E-1,1.316105720E0
1.618330683E2,1.057303328E0,1.308484071E-1,-6.051833117E-1,1.225258534E0
1.618430803E2,1.049269108E0,2.650823522E-1,-4.647185737E-1,1.177793559E0
1.618530923E2,1.095862646E0,2.521465570E-1,-4.170210814E-1,1.199332901E0
1.618631043E2,1.185311012E0,1.531508571E-1,-4.448240072E-1,1.275259102E0
1.618731163E2,9.672184928E-1,1.128962857E-1,-5.949623787E-1,1.141156175E0
1.618831283E2,6.812821922E-1,2.229134023E-2,-7.754325968E-1,1.032442755E0
1.618931403E2,4.853039888E-1,-1.239083469E-2,-7.589592361E-1,9.009398517E-1
1.619031523E2,4.204149516E-1,1.735570550E-2,-6.501109779E-1,7.743992740E-1
1.619131643E2,4.342375136E-1,3.851853311E-2,-5.571080893E-1,7.074003950E-1
1.619231763E2,3.787818991E-1,5.488313556E-2,-6.703394204E-1,7.719085595E-1
1.619331883E2,4.571837054E-1,1.419119239E-1,-5.937344635E-1,7.626772238E-1
1.619432003E2,7.045185886E-1,5.411890447E-1,-1.200141013E-2,8.884683774E-1
1.619532133E2,9.997274038E-1,9.288284522E-1,4.433990407E-1,1.434844899E0
1.619632253E2,1.209537634E0,9.766931748E-1,5.097158217E-1,1.636068784E0
1.619732373E2,9.957198684E-1,1.010541537E0,3.407663727E-1,1.459031862E0
1.619832493E2,6.267645076E-1,9.217749560E-1,8.158912361E-2,1.117658088E0
1.619932613E2,3.573635847E-1,6.634437990E-1,-3.841913044E-2,7.545478353E-1
1.620032733E2,1.771412886E-1,5.452072513E-1,1.511557871E-1,5.928558467E-1
1.620132853E2,1.153990401E-1,5.734107113E-1,6.702300775E-1,8.895645784E-1
1.620232973E2,1.428521562E-1,6.022328067E-1,1.146517367E0,1.302917175E0
1.620333093E2,1.041706319E-1,5.908190417E-1,1.293274294E0,1.425649698E0
1.620433213E2,1.810936774E-1,4.329103053E-1,1.163893538E0,1.254932038E0
1.620533333E2,3.705038862E-1,2.443604046E-1,9.890805012E-1,1.084096571E0
1.620633453E2,6.919499986E-1,1.977341223E-1,1.101235945E0,1.315528103E0
1.620733573E2,1.070700469E0,2.771650386E-1,1.469877164E0,1.839499614E0
1.620833703E2,1.290600801E0,2.260755765E-1,1.687427500E0,2.136392324E0
1.620933823E2,1.156699416E0,1.066397649E-1,1.561743354E0,1.946373007E0
1.621033943E2,8.529929888E-1,8.400694728E-3,1.146880479E0,1.429336365E0
1.621134063E2,7.078542790E-1,-1.265705842E-1,6.867642492E-1,9.943454767E-1
1.621234183E2,7.079288310E-1,-1.742920500E-1,4.053529626E-1,8.341774228E-1
1.621334303E2,8.463376880E-1,-4.686835706E-2,7.001999813E-1,1.099438101E0
1.621434423E2,1.208439381E0,5.955447614E-2,1.682596530E0,2.072439036E0
1.621534543E2,1.552084046E0,-1.225576401E-1,2.686959314E0,3.105436462E0
1.621634663E2,1.699545708E0,-2.682193834E-1,3.447649911E0,3.853139909E0
1.621734783E2,1.780380395E0,-5.131200707E-1,3.731467327E0,4.166160699E0
1.621834903E2,1.797035896E0,-9.003004718E-1,3.202732852E0,3.781187204E0
1.621935023E2,1.681305757E0,-1.295620197E0,2.084965074E0,2.975315127E0
1.622035153E2,1.431135559E0,-1.551603697E0,8.221962887E-1,2.265310080E0
1.622135273E2,1.210999511E0,-1.708165820E0,-1.989129210E-1,2.103310874E0
1.622235393E2,1.044319001E0,-1.728238142E0,-6.815268981E-1,2.131170609E0
1.622335513E2,1.001950808E0,-1.574752824E0,-5.753800535E-1,1.953154905E0
1.622435633E2,9.802993720E-1,-1.351371059E0,-3.351933914E-1,1.702805100E0
1.622535753E2,1.092926174E0,-1.199934606E0,-1.357010114E-1,1.628725098E0
1.622635873E2,1.125069196E0,-1.057132151E0,-3.206028342E-2,1.544129833E0
1.622735993E2,1.017755027E0,-9.604952180E-1,-1.096692073E-1,1.403710688E0
1.622836113E2,8.770469722E-1,-1.003063533E0,-3.898420537E-1,1.388281192E0
1.622936233E2,7.715012214E-1,-1.102224124E0,-7.560993630E-1,1.543307617E0
